target,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
e_1947,0,1,3,0,3,0,0,1,4,1,2,0,0,1,2,0,0,0,0,1,4,3
e_1948,0,1,3,0,3,0,0,1,1,1,2,0,0,1,2,0,0,0,0,1,3,3
e_1949,0,2,3,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,1,2,1
e_1950,0,2,3,0,3,0,0,1,4,1,2,0,0,2,1,0,0,0,0,1,3,3
e_1951,0,1,4,0,3,0,0,1,6,1,2,0,0,2,1,0,0,0,0,1,3,3
e_1952,0,2,3,0,3,0,0,1,3,1,2,0,0,1,1,0,0,0,0,0,4,3
e_1953,0,2,3,0,3,0,0,1,6,1,2,0,0,2,0,0,0,0,0,1,3,3
e_1954,0,2,0,0,3,0,0,1,3,1,2,0,0,2,2,0,0,0,0,0,3,3
p_1955,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1
e_1956,0,2,0,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
e_1957,0,1,0,0,3,0,0,1,4,1,2,0,0,2,1,0,0,0,0,1,3,3
e_1958,0,2,3,0,3,0,0,1,3,1,2,0,0,0,2,0,0,0,0,1,4,3
p_1959,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1
e_1960,0,2,3,0,3,0,0,1,6,1,2,0,0,0,2,0,0,0,0,0,4,3
e_1961,0,2,3,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,0,0,1
e_1962,0,2,4,0,3,0,0,1,6,1,2,0,0,1,2,0,0,0,0,0,3,3
e_1963,3,2,0,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1
e_1964,3,0,2,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,1,2,1
e_1965,3,0,0,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0,0,1
e_1966,0,1,4,0,3,0,0,1,4,1,2,0,0,0,2,0,0,0,0,1,3,3
e_1967,3,0,0,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1
e_1968,3,2,0,0,3,0,0,1,1,1,2,0,0,2,1,0,0,0,0,1,3,3
e_1969,3,0,2,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,0,0,1
e_1970,0,2,0,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,2,1
e_1971,3,2,0,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,1,0,1
p_1972,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0
e_1973,0,2,0,0,3,0,0,1,3,1,2,0,0,0,0,0,0,0,0,0,4,3
e_1974,3,0,0,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1
p_1975,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
e_1976,0,2,0,0,3,0,0,1,1,1,2,0,0,2,2,0,0,0,0,1,3,3
e_1977,0,2,3,0,3,0,0,1,6,1,2,0,0,0,1,0,0,0,0,1,4,3
e_1978,3,2,0,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,1,2,1
e_1979,0,2,4,0,3,0,0,1,3,1,2,0,0,1,2,0,0,0,0,0,3,3
e_1980,3,2,2,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,1,0,1
e_1981,0,2,2,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,0,0,1
e_1982,0,1,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2
e_1983,0,0,2,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,1,0,1
e_1984,0,1,3,0,3,0,0,1,6,1,2,0,0,2,2,0,0,0,0,1,3,3
e_1985,0,2,3,0,3,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,4,3
e_1986,0,0,3,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,2,1
p_1987,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
e_1988,0,2,4,0,3,0,0,1,4,1,2,0,0,0,1,0,0,0,0,1,3,3
p_1989,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
p_1990,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,3,1
e_1991,0,2,3,0,3,0,0,1,3,1,2,0,0,2,1,0,0,0,0,1,3,3
e_1992,3,0,0,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,1,2,1
e_1993,0,2,3,0,3,0,0,1,3,1,2,0,0,1,0,0,0,0,0,1,4,3
e_1994,0,2,0,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,0,2,1
e_1995,0,2,0,0,3,0,0,1,4,1,2,0,0,2,2,0,0,0,0,1,4,3
e_1996,3,0,0,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,1,0,1
e_1997,3,2,0,1,3,0,1,1,3,1,0,0,1,0,0,0,0,0,1,0,2,1
e_1998,0,0,0,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,2,1
e_1999,0,0,0,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1
e_2000,0,2,0,0,3,0,0,1,4,1,2,0,0,1,2,0,0,0,0,1,3,3
e_2001,0,1,4,0,3,0,0,1,6,1,2,0,0,1,0,0,0,0,0,1,3,3
e_2002,3,0,0,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,2,1
e_2003,0,2,0,0,3,0,0,1,4,1,2,0,0,1,2,0,0,0,0,0,4,3
p_2004,3,1,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,3,0
e_2005,0,1,1,0,2,0,0,1,1,0,3,0,2,0,0,0,0,0,0,1,0,1
p_2006,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
e_2007,3,2,2,1,3,0,1,1,5,1,0,1,0,0,0,0,0,0,1,1,0,1
e_2008,3,2,0,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,2,1
p_2009,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,3,1
e_2010,0,0,0,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,2,1
e_2011,0,2,0,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1
e_2012,0,2,4,0,3,0,0,1,6,1,2,0,0,1,0,0,0,0,0,0,3,3
e_2013,3,2,0,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,2,1
e_2014,0,2,2,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1
e_2015,3,0,3,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,1,2,1
e_2016,3,2,2,1,3,0,1,1,5,1,0,1,0,0,0,0,0,0,1,0,0,1
e_2017,3,0,1,0,1,0,1,0,1,1,2,0,0,0,0,0,0,0,0,1,3,3
e_2018,3,2,2,0,1,0,1,0,1,1,2,0,0,0,0,0,0,0,0,1,3,3
e_2019,3,2,0,1,3,0,1,1,3,1,0,0,1,0,0,0,0,0,1,1,2,1
e_2020,0,2,0,0,3,0,0,1,6,1,2,0,0,0,0,0,0,0,0,1,4,3
e_2021,0,1,3,0,3,0,0,1,1,1,2,0,0,1,1,0,0,0,0,0,4,3
e_2022,0,2,0,0,3,0,0,1,6,1,2,0,0,0,2,0,0,0,0,1,4,3
e_2023,0,2,0,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1
e_2024,0,2,3,0,3,0,0,1,6,1,2,0,0,0,0,0,0,0,0,1,4,3
e_2025,0,2,0,0,3,0,0,1,1,1,2,0,0,2,1,0,0,0,0,0,3,3
e_2026,0,2,3,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,0,2,1
e_2027,0,2,0,0,3,0,0,1,1,1,2,0,0,0,1,0,0,0,0,1,3,3
e_2028,0,0,0,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,0,2,1
e_2029,1,1,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
e_2030,0,1,4,0,3,0,0,1,6,1,2,0,0,0,1,0,0,0,0,0,3,3
e_2031,3,0,0,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,1,0,1
e_2032,0,2,4,0,3,0,0,1,4,1,2,0,0,2,1,0,0,0,0,0,4,3
e_2033,3,1,0,0,3,0,0,1,3,1,2,0,0,1,2,0,0,0,0,0,4,3
e_2034,0,1,3,0,3,0,0,1,6,1,2,0,0,2,2,0,0,0,0,0,3,3
e_2035,0,0,3,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,1,2,1
e_2036,0,0,0,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
e_2037,0,2,3,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,1,2,1
e_2038,0,0,3,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,2,1
e_2039,0,1,4,0,3,0,0,1,4,1,2,0,0,0,1,0,0,0,0,0,4,3
e_2040,3,2,3,0,3,0,0,1,4,1,2,0,0,2,0,0,0,0,0,1,4,3
e_2041,3,2,0,0,3,0,0,1,1,1,2,0,0,2,0,0,0,0,0,0,4,3
e_2042,0,2,0,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1
e_2043,3,0,0,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1
e_2044,0,2,2,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1
e_2045,0,1,1,0,1,0,0,1,3,0,3,0,2,0,0,0,0,0,0,1,0,4
e_2046,0,2,4,0,3,0,0,1,6,1,2,0,0,0,1,0,0,0,0,1,3,3
e_2047,0,2,0,1,3,0,1,1,5,1,0,1,0,0,0,0,0,0,1,0,0,1
e_2048,0,1,0,0,3,0,0,1,3,1,2,0,0,0,2,0,0,0,0,0,3,3
e_2049,3,2,3,0,3,0,0,1,1,1,2,0,0,0,1,0,0,0,0,1,4,3
e_2050,0,2,2,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,2,1
e_2051,0,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
e_2052,0,0,0,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,1,0,1
e_2053,3,0,2,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,1,2,1
e_2054,3,2,0,0,3,0,0,1,6,1,2,0,0,1,0,0,0,0,0,1,3,3
e_2055,3,2,2,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1
e_2056,0,2,3,0,3,0,0,1,6,1,2,0,0,1,1,0,0,0,0,1,3,3
e_2057,0,2,0,0,3,0,0,1,3,1,2,0,0,0,2,0,0,0,0,1,4,3
e_2058,0,2,2,1,3,0,1,1,3,1,0,0,1,0,0,0,0,0,1,1,2,1
e_2059,0,0,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2
e_2060,3,0,3,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1
p_2061,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1
e_2062,3,2,3,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,1,0,1
e_2063,0,2,0,0,3,0,0,1,1,1,2,0,0,2,0,0,0,0,0,1,3,3
e_2064,0,2,2,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1
e_2065,0,1,0,0,3,0,0,1,6,1,2,0,0,2,0,0,0,0,0,0,3,3
e_2066,0,1,4,0,3,0,0,1,3,1,2,0,0,2,1,0,0,0,0,1,3,3
p_2067,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0
e_2068,3,0,3,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,1,2,1
e_2069,0,2,3,0,3,0,0,1,1,1,2,0,0,0,2,0,0,0,0,0,4,3
e_2070,3,2,3,0,3,0,0,1,1,1,2,0,0,1,1,0,0,0,0,0,4,3
e_2071,0,2,3,0,3,0,0,1,1,1,2,0,0,0,2,0,0,0,0,0,3,3
e_2072,0,2,3,0,3,0,0,1,4,1,2,0,0,2,1,0,0,0,0,1,4,3
e_2073,0,2,0,0,3,0,0,1,6,1,2,0,0,2,2,0,0,0,0,0,4,3
p_2074,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,3,0
e_2075,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2
e_2076,0,2,0,0,3,0,0,1,1,1,2,0,0,2,1,0,0,0,0,1,3,3
e_2077,3,1,0,0,3,0,0,1,4,1,2,0,0,0,0,0,0,0,0,1,4,3
e_2078,0,0,3,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1
e_2079,0,1,4,0,3,0,0,1,6,1,2,0,0,0,1,0,0,0,0,1,4,3
e_2080,0,2,3,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1
e_2081,3,0,2,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,1,0,1
e_2082,0,2,0,0,3,0,0,1,1,1,2,0,0,1,2,0,0,0,0,1,3,3
e_2083,3,2,0,0,3,0,0,1,6,1,2,0,0,0,1,0,0,0,0,1,3,3
e_2084,3,2,3,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1
e_2085,3,2,3,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1
e_2086,3,2,0,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,1,0,1
e_2087,0,2,3,0,3,0,0,1,3,1,2,0,0,1,0,0,0,0,0,0,4,3
e_2088,0,2,4,0,3,0,0,1,1,1,2,0,0,2,2,0,0,0,0,1,4,3
p_2089,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
e_2090,0,1,3,0,3,0,0,1,3,1,2,0,0,1,2,0,0,0,0,0,3,3
e_2091,0,0,2,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,2,1
e_2092,1,0,2,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,2
e_2093,0,0,2,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,1,0,1
e_2094,3,2,0,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1
e_2095,0,1,3,0,3,0,0,1,3,1,2,0,0,1,0,0,0,0,0,0,4,3
e_2096,3,2,3,0,3,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,3,3
e_2097,0,2,3,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,0,0,1
p_2098,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
e_2099,0,0,0,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,2,1
e_2100,0,1,3,0,3,0,0,1,3,1,2,0,0,0,2,0,0,0,0,0,4,3
e_2101,3,2,3,0,3,0,0,1,3,1,2,0,0,0,0,0,0,0,0,1,3,3
e_2102,0,1,0,0,3,0,0,1,4,1,2,0,0,2,0,0,0,0,0,1,3,3
e_2103,0,2,4,0,3,0,0,1,3,1,2,0,0,2,2,0,0,0,0,1,4,3
e_2104,3,2,0,0,3,0,0,1,4,1,2,0,0,1,1,0,0,0,0,1,4,3
e_2105,0,2,4,0,3,0,0,1,6,1,2,0,0,1,2,0,0,0,0,0,4,3
e_2106,3,2,0,0,3,0,0,1,3,1,2,0,0,0,0,0,0,0,0,1,3,3
e_2107,0,1,4,0,3,0,0,1,6,1,2,0,0,2,1,0,0,0,0,0,4,3
e_2108,0,2,3,0,3,0,0,1,4,1,2,0,0,2,0,0,0,0,0,0,3,3
e_2109,3,2,3,0,3,0,0,1,3,1,2,0,0,0,0,0,0,0,0,0,3,3
e_2110,0,2,4,0,3,0,0,1,4,1,2,0,0,1,0,0,0,0,0,0,3,3
e_2111,0,1,4,0,3,0,0,1,6,1,2,0,0,1,1,0,0,0,0,1,3,3
p_2112,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,3,1
e_2113,0,2,4,0,3,0,0,1,1,1,2,0,0,2,2,0,0,0,0,1,3,3
e_2114,0,1,3,0,3,0,0,1,3,1,2,0,0,0,0,0,0,0,0,0,3,3
e_2115,0,2,0,0,3,0,0,1,3,1,2,0,0,1,2,0,0,0,0,1,4,3
e_2116,0,1,4,0,3,0,0,1,4,1,2,0,0,0,2,0,0,0,0,0,4,3
e_2117,0,1,3,0,3,0,0,1,1,1,2,0,0,1,1,0,0,0,0,0,3,3
e_2118,0,2,3,0,3,0,0,1,1,1,2,0,0,2,1,0,0,0,0,0,3,3
e_2119,0,1,3,0,3,0,0,1,6,1,2,0,0,1,0,0,0,0,0,0,3,3
e_2120,0,2,4,0,3,0,0,1,3,1,2,0,0,0,0,0,0,0,0,1,4,3
e_2121,3,1,4,0,3,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,4,3
e_2122,3,2,0,0,3,0,0,1,3,1,2,0,0,1,1,0,0,0,0,0,3,3
e_2123,0,2,0,0,3,0,0,1,6,1,2,0,0,0,1,0,0,0,0,0,3,3
e_2124,3,1,3,0,3,0,0,1,4,1,2,0,0,2,1,0,0,0,0,0,3,3
e_2125,0,1,4,0,3,0,0,1,6,1,2,0,0,2,2,0,0,0,0,1,3,3
e_2126,0,2,3,0,3,0,0,1,3,1,2,0,0,1,2,0,0,0,0,1,4,3
e_2127,0,1,3,0,3,0,0,1,1,1,2,0,0,0,1,0,0,0,0,0,3,3
p_2128,0,2,3,1,4,0,0,1,3,0,2,2,3,4,3,0,0,0,2,3,4,1
p_2129,3,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
e_2130,0,2,4,0,3,0,0,1,1,1,2,0,0,2,0,0,0,0,0,0,3,3
e_2131,0,2,2,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,1,0,1
e_2132,0,1,0,0,3,0,0,1,6,1,2,0,0,1,0,0,0,0,0,1,3,3
e_2133,3,2,0,0,3,0,0,1,1,1,2,0,0,1,0,0,0,0,0,1,4,3
e_2134,0,2,0,0,3,0,0,1,4,1,2,0,0,2,2,0,0,0,0,1,3,3
e_2135,0,1,3,0,3,0,0,1,6,1,2,0,0,2,0,0,0,0,0,1,4,3
e_2136,0,1,3,0,3,0,0,1,4,1,2,0,0,1,0,0,0,0,0,1,3,3
e_2137,0,2,4,0,3,0,0,1,6,1,2,0,0,0,1,0,0,0,0,0,3,3
e_2138,0,1,0,0,3,0,0,1,1,1,2,0,0,0,2,0,0,0,0,1,4,3
e_2139,0,2,3,0,3,0,0,1,4,1,2,0,0,2,2,0,0,0,0,0,4,3
e_2140,0,2,4,0,3,0,0,1,4,1,2,0,0,2,0,0,0,0,0,0,3,3
e_2141,0,1,4,0,3,0,0,1,6,1,2,0,0,0,2,0,0,0,0,0,3,3
e_2142,0,1,0,0,3,0,0,1,3,1,2,0,0,2,0,0,0,0,0,1,4,3
e_2143,0,1,4,0,3,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,4,3
e_2144,3,1,0,0,3,0,0,1,3,1,2,0,0,0,2,0,0,0,0,1,3,3
e_2145,3,1,0,0,3,0,0,1,1,1,2,0,0,2,0,0,0,0,0,0,3,3
e_2146,0,1,0,0,3,0,0,1,1,1,2,0,0,1,2,0,0,0,0,1,3,3
p_2147,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0
e_2148,3,2,4,0,3,0,0,1,6,1,2,0,0,0,0,0,0,0,0,1,4,3
p_2149,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
e_2150,0,2,4,0,3,0,0,1,6,1,2,0,0,1,1,0,0,0,0,0,4,3
e_2151,3,2,0,0,3,0,0,1,3,1,2,0,0,1,2,0,0,0,0,0,4,3
e_2152,0,1,0,0,3,0,0,1,6,1,2,0,0,2,2,0,0,0,0,1,3,3
e_2153,3,2,4,0,3,0,0,1,3,1,2,0,0,0,2,0,0,0,0,1,3,3
e_2154,0,2,4,0,3,0,0,1,1,1,2,0,0,0,2,0,0,0,0,1,4,3
e_2155,0,2,3,0,3,0,0,1,3,1,2,0,0,1,1,0,0,0,0,1,3,3
e_2156,0,1,0,0,3,0,0,1,1,1,2,0,0,2,2,0,0,0,0,1,4,3
e_2157,3,2,0,0,3,0,0,1,6,1,2,0,0,0,2,0,0,0,0,1,3,3
e_2158,3,2,0,0,3,0,0,1,4,1,2,0,0,2,1,0,0,0,0,1,4,3
e_2159,0,2,4,0,3,0,0,1,6,1,2,0,0,0,2,0,0,0,0,0,3,3
e_2160,0,2,0,0,3,0,0,1,6,1,2,0,0,0,2,0,0,0,0,0,4,3
e_2161,0,2,4,0,3,0,0,1,3,1,2,0,0,1,0,0,0,0,0,1,4,3
e_2162,3,2,3,0,3,0,0,1,3,1,2,0,0,1,1,0,0,0,0,0,3,3
e_2163,0,1,0,0,3,0,0,1,6,1,2,0,0,0,1,0,0,0,0,0,4,3
e_2164,3,2,0,0,3,0,0,1,6,1,2,0,0,0,1,0,0,0,0,1,4,3
e_2165,0,2,4,0,3,0,0,1,1,1,2,0,0,0,1,0,0,0,0,1,4,3
e_2166,0,1,4,0,3,0,0,1,4,1,2,0,0,2,0,0,0,0,0,1,4,3
e_2167,0,2,3,0,3,0,0,1,3,1,2,0,0,2,2,0,0,0,0,0,4,3
e_2168,0,1,3,0,3,0,0,1,1,1,2,0,0,1,2,0,0,0,0,0,4,3
e_2169,0,1,4,0,3,0,0,1,3,1,2,0,0,2,2,0,0,0,0,1,3,3
e_2170,0,1,3,0,3,0,0,1,3,1,2,0,0,1,1,0,0,0,0,0,3,3
e_2171,0,2,3,0,3,0,0,1,1,1,2,0,0,1,2,0,0,0,0,1,3,3
e_2172,3,2,3,0,3,0,0,1,1,1,2,0,0,1,2,0,0,0,0,1,3,3
e_2173,0,1,3,0,3,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,3,3
e_2174,0,1,4,0,3,0,0,1,1,1,2,0,0,0,2,0,0,0,0,1,4,3
e_2175,3,2,0,0,3,0,0,1,3,1,2,0,0,0,1,0,0,0,0,0,3,3
e_2176,3,2,0,0,3,0,0,1,4,1,2,0,0,1,0,0,0,0,0,0,4,3
e_2177,0,1,4,0,3,0,0,1,3,1,2,0,0,0,0,0,0,0,0,1,3,3
p_2178,0,2,3,1,4,0,0,1,3,0,2,2,3,3,1,0,0,0,2,3,4,3
e_2179,0,1,3,0,3,0,0,1,6,1,2,0,0,2,0,0,0,0,0,0,4,3
e_2180,0,2,4,0,3,0,0,1,4,1,2,0,0,2,2,0,0,0,0,1,4,3
e_2181,0,1,0,0,3,0,0,1,6,1,2,0,0,1,1,0,0,0,0,1,3,3
e_2182,3,2,0,0,3,0,0,1,3,1,2,0,0,1,0,0,0,0,0,1,4,3
e_2183,0,1,4,0,3,0,0,1,4,1,2,0,0,1,1,0,0,0,0,0,3,3
e_2184,3,2,0,0,3,0,0,1,3,1,2,0,0,1,2,0,0,0,0,0,3,3
e_2185,3,1,0,0,3,0,0,1,3,1,2,0,0,0,2,0,0,0,0,0,4,3
e_2186,3,2,3,0,3,0,0,1,3,1,2,0,0,0,1,0,0,0,0,0,4,3
e_2187,0,2,4,0,3,0,0,1,1,1,2,0,0,2,0,0,0,0,0,0,4,3
e_2188,0,2,3,0,3,0,0,1,4,1,2,0,0,1,1,0,0,0,0,0,3,3
e_2189,0,2,3,0,3,0,0,1,6,1,2,0,0,1,0,0,0,0,0,1,3,3
e_2190,0,2,0,0,3,0,0,1,6,1,2,0,0,2,0,0,0,0,0,0,3,3
e_2191,0,2,3,0,3,0,0,1,4,1,2,0,0,0,2,0,0,0,0,0,4,3
e_2192,0,0,3,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1
e_2193,0,1,4,0,3,0,0,1,6,1,2,0,0,2,2,0,0,0,0,0,4,3
e_2194,3,2,3,0,3,0,0,1,3,1,2,0,0,2,2,0,0,0,0,0,4,3
e_2195,0,1,4,0,3,0,0,1,1,1,2,0,0,1,0,0,0,0,0,1,3,3
e_2196,3,2,3,0,3,0,0,1,1,1,2,0,0,1,1,0,0,0,0,0,3,3
e_2197,0,2,3,0,3,0,0,1,6,1,2,0,0,0,1,0,0,0,0,0,4,3
e_2198,0,2,3,0,3,0,0,1,1,1,2,0,0,2,1,0,0,0,0,1,3,3
e_2199,3,2,3,0,3,0,0,1,3,1,2,0,0,0,1,0,0,0,0,1,4,3
e_2200,0,0,2,1,3,0,1,1,3,1,0,0,1,0,0,0,0,0,1,1,2,1
e_2201,0,2,0,0,3,0,0,1,4,1,2,0,0,1,0,0,0,0,0,1,4,3
e_2202,3,2,0,0,3,0,0,1,4,1,2,0,0,2,1,0,0,0,0,0,3,3
e_2203,3,2,3,0,3,0,0,1,3,1,2,0,0,1,2,0,0,0,0,0,4,3
e_2204,0,1,3,0,3,0,0,1,4,1,2,0,0,0,0,0,0,0,0,0,4,3
e_2205,0,2,4,0,3,0,0,1,6,1,2,0,0,0,0,0,0,0,0,1,3,3
e_2206,0,1,4,0,3,0,0,1,6,1,2,0,0,1,1,0,0,0,0,0,3,3
e_2207,0,2,0,0,3,0,0,1,4,1,2,0,0,1,1,0,0,0,0,0,4,3
e_2208,3,1,3,0,3,0,0,1,4,1,2,0,0,0,0,0,0,0,0,0,4,3
e_2209,0,1,3,0,3,0,0,1,4,1,2,0,0,2,1,0,0,0,0,1,3,3
p_2210,0,0,5,1,5,0,1,0,2,0,2,0,0,0,0,0,0,0,0,1,0,3
e_2211,0,1,0,0,3,0,0,1,3,1,2,0,0,1,1,0,0,0,0,1,4,3
e_2212,3,2,3,0,3,0,0,1,1,1,2,0,0,2,0,0,0,0,0,0,3,3
e_2213,0,1,4,0,3,0,0,1,3,1,2,0,0,0,1,0,0,0,0,0,4,3
e_2214,3,2,0,0,3,0,0,1,3,1,2,0,0,2,0,0,0,0,0,1,3,3
e_2215,0,1,0,0,3,0,0,1,4,1,2,0,0,0,2,0,0,0,0,1,3,3
e_2216,0,2,3,0,3,0,0,1,4,1,2,0,0,1,0,0,0,0,0,1,4,3
e_2217,3,2,0,0,3,0,0,1,3,1,2,0,0,1,0,0,0,0,0,1,3,3
e_2218,0,1,0,0,3,0,0,1,1,1,2,0,0,2,0,0,0,0,0,0,3,3
e_2219,0,1,0,0,3,0,0,1,4,1,2,0,0,2,0,0,0,0,0,0,3,3
e_2220,0,2,4,0,3,0,0,1,4,1,2,0,0,2,0,0,0,0,0,1,3,3
e_2221,3,2,3,0,3,0,0,1,3,1,2,0,0,0,1,0,0,0,0,0,3,3
e_2222,0,1,4,0,3,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,3,3
e_2223,0,1,4,0,3,0,0,1,6,1,2,0,0,1,2,0,0,0,0,1,3,3
e_2224,3,2,0,0,3,0,0,1,4,1,2,0,0,2,2,0,0,0,0,1,4,3
e_2225,0,2,4,0,3,0,0,1,3,1,2,0,0,0,1,0,0,0,0,0,3,3
e_2226,0,2,4,0,3,0,0,1,1,1,2,0,0,2,1,0,0,0,0,1,4,3
e_2227,0,2,2,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1
e_2228,0,1,3,0,3,0,0,1,3,1,2,0,0,1,2,0,0,0,0,0,4,3
